bbc_id,id,model,summary,hallucination_score,faithfulness_score
35337082,1148,PtGen,eastenders actress dame barbara windsor has said he was approached by eastenders as ``the last time legend of eastenders\'\'.,0.15789473684210525,0.8421052631578947
34743526,1149,PtGen,"homeless people in london are being asked to pay more than # [UNK] per month for homeless people in the uk, documents obtained by the bbc suggest.",0.5555555555555556,0.4444444444444444
36880863,1150,PtGen,"a humpback whale spotted off the coast of australia has been captured off the coast of western isles, scientists have said.",0.5079365079365079,0.4920634920634921
32093224,1151,PtGen,hundreds of people have taken part in a charity in derry to wear welly trees in a bid to save their lives.,0.5757575757575758,0.4242424242424242
38097669,1152,PtGen,scotland\'s hopes of reaching the cyprus cup quarter-finals with a hard-fought win over georgia in the first test in perth.,1.0,0.0
39270960,1153,PtGen,the liberal democrats have said they are ready to dig a ``false\'\'summer drinks \'gathering in the house of lords.,0.15789473684210525,0.8421052631578947
18944949,1154,PtGen,nico button\'s retirement from mercedes team-mate nico button earned victory over mercedes team-mate nico alonso to win the grand prix.,1.0,0.0
37761972,1155,PtGen,"striker jermain messi, who is best known for his head, has been given a bit of a success at the world cup.",1.0,0.0
36207647,1156,PtGen,"a motorcyclist has been killed in a collision with a tractor driver in east sussex, police have said.",0.1111111111111111,0.8888888888888888
34536537,1157,PtGen,"sailings between caledonian macbrayne and caledonian macbrayne have been cancelled due to the evacuation of the royal navy, caledonian macbrayne has said.",0.34848484848484845,0.6515151515151516
35289959,1158,PtGen,mcdonald\'s mcdonald\'s has said it is ``proud\'\'of its franchisees and workers because it is ``proud of its franchisees\'\'.,0.07407407407407407,0.9259259259259259
34195413,1159,PtGen,(close): the ftse 100 ended the day higher as investors waited for the rest of the european union.,1.0,0.0
40679217,1160,PtGen,the chief executive of the republic of ireland council has said he will not stand in the job of the local authority.,0.9242424242424242,0.0757575757575758
35345872,1161,PtGen,pakistan has banned the sale of the prophet muhammad in a row over the removal of the prophet muhammad.,0.8245614035087719,0.17543859649122806
40911747,1162,PtGen,police investigating the disappearance of a man in county antrim have released cctv footage of a man they want to trace.,0.09523809523809523,0.9047619047619048
34832083,1163,PtGen,"accents in the uk are being eroded, according to a new study of the city\'s accent in the uk.",0.0,1.0
33847273,1164,PtGen,"in the wake of the greek debt crisis, greece\'s economy minister, alexis tsipras and his colleagues, are struggling to agree a loan deal with greece.",0.16,0.84
28713677,1165,PtGen,"heavy rain caused flash flooding across parts of cambridgeshire and east norfolk, causing flash floods and water flooding.",0.05555555555555555,0.9444444444444444
35970356,1166,PtGen,"wakefield forward jordan tansey has signed a new two-year contract with the league two side, keeping him at the club until june 2019.",1.0,0.0
36249926,1167,PtGen,the chief executive of barnet council has been sacked after the council said it was ``put up\'\'by the council.,0.05263157894736842,0.9473684210526316
29360284,1168,PtGen,the owners of a fosse park in cumbria have met in the city where new owners have said they are planning a ``better view\'\'.,0.041666666666666664,0.9583333333333334
36987557,1169,PtGen,"a woman\'s body has been found in a park in somerset, prompting a police appeal to trace it.",0.14814814814814814,0.8518518518518519
36958859,1170,PtGen,torquay united have signed defender angus macdonald from non-league side torquay united on a three-year deal for an undisclosed fee.,0.6333333333333333,0.3666666666666667
26503920,1171,PtGen,"here\'s our round-up of the year reporting a new series of the year, but it is n\'t the only thing you\'ve ever seen.",1.0,0.0
29604402,1172,PtGen,british artist matt mukherjee is one of the most influential singers in the history of the commonwealth games in the uk.,1.0,0.0
30891145,1173,PtGen,"photographs by [UNK] al tawheed, who have been missing from islamic state in syria, have been released.",0.19607843137254904,0.803921568627451
36899715,1174,PtGen,a smartphone maker has developed a new smartphone that allows users to download products to android smartphones and smartphones.,1.0,0.0
36469756,1175,PtGen,widnes reached the third round of the challenge cup with a hard-fought win over struggling widnes in the super league.,0.8166666666666668,0.18333333333333324
35426361,1176,PtGen,"the dark colour of the dark colour in australia appears to be a ``dark colour\'\', a study has found.",0.10526315789473684,0.8947368421052632
34768820,1177,PtGen,"a man has been stabbed to death at a party party in east london, police have said, after a man was stabbed.",0.16666666666666666,0.8333333333333334
40540127,1178,PtGen,britain\'s andy murray reached the second round of the french open with a straight-set victory over croatia\'s marin fognini.,0.5263157894736842,0.4736842105263158
30216408,1179,PtGen,"schools in england are not using technology, according to a study of tablet computer technology, according to a study.",0.15789473684210525,0.8421052631578947
35360960,1180,PtGen,the family of a man who died after a car crash in leicestershire say they are ``looking forward\'\'to have their licence removed.,0.2727272727272727,0.7272727272727273
40613520,1181,PtGen,a man who admitted causing the death of a motorcyclist by dangerous driving has been spared a jail term.,0.15789473684210525,0.8421052631578947
29347895,1182,PtGen,"music conductor christopher hogwood has died at the age of 88, his family has said. said he has died at the age of 72.",0.6111111111111109,0.38888888888888906
38722314,1183,PtGen,liverpool manager jurgen klopp has said he wants to leave the club beyond the future of the club\'s new manager.,0.15,0.85
40000044,1184,PtGen,a taxi driver who took photographs of a hen party in scotland has been described as a ``hen party\'\'.,0.3684210526315789,0.631578947368421
35792564,1185,PtGen,alloa athletic came from behind to beat alloa athletic and move three points clear of the relegation zone at the top of scottish league one.,0.7600000000000001,0.23999999999999988
35521849,1186,PtGen,the president of the ad-hoc electoral committee (lfa) has said he is ``thereby barred\'\'from president sepp blatter.,0.0196078431372549,0.9803921568627451
32446508,1187,PtGen,an rnli lifeboat crew has been placed a pump after it became stranded on a [UNK] trawler off the coast of anglesey.,0.04545454545454545,0.9545454545454546
32201626,1188,PtGen,"it is the word of the longford town of longford town, but it is not enough to know about the future of the longford town.",0.08,0.92
36591829,1189,PtGen,"real madrid have signed striker fabio morata from juventus for an undisclosed fee, thought to be worth about # 25m.",0.10000000000000002,0.9
38413986,1190,PtGen,winds caused by torrential rain and winds across parts of wales have been cancelled due to bad weather conditions.,0.15789473684210525,0.8421052631578947
33002541,1191,PtGen,"a fire has broken out at a railway station in monmouthshire, prompting a report from the police watchdog.",1.0,0.0
35733710,1192,PtGen,ayr united scored two late goals to beat ayr united in the first round of the scottish challenge cup.,0.2631578947368421,0.736842105263158
39017131,1193,PtGen,a man has been shot dead in his home home in sheffield in the early hours of the morning.,0.5789473684210527,0.42105263157894735
38466308,1194,PtGen,swansea city manager neil curtis has urged his players to ``get back up up\'\'if they are to leave the premier league.,0.5714285714285714,0.4285714285714286
40639020,1195,PtGen,"a police officer has been charged with murder in the us city of the us city of dallas, where he was killed.",0.2727272727272727,0.7272727272727273
34907832,1196,PtGen,"the new leader of the labour party has been elected as the new leader of birmingham city council, replacing sir albert bore.",0.0,1.0
37310327,1197,PtGen,"it\'s been a year since sheffield wednesday\'s music festival, but it is n\'t only one change.",1.0,0.0
38184840,1198,PtGen,a secondary school in northern ireland has launched a new programme to improve the stresses of a secondary school in northern ireland.,0.0,1.0
37576755,1199,PtGen,a virtual reality film about autism has been launched in a new film about the uk\'s national autistic society.,0.2456140350877193,0.7543859649122807
40422011,1200,PtGen,"the world\'s first rocket campaign has been launched in florida, the first 10 satellites to date for the first time.",0.20000000000000004,0.7999999999999999
38329319,1201,PtGen,"a cat has died after being hit by a charity by a group of men, it has emerged.",0.5,0.5
35265124,1202,PtGen,a woman has been found guilty of the manslaughter of a 13-year-old girl who was stabbed to death in a garage in winchester.,0.17391304347826084,0.8260869565217391
38865319,1203,PtGen,sam sanchez\'s second-half penalty earned hull a narrow victory over arsenal in the first game of the premier league season.,0.5333333333333333,0.4666666666666667
36467415,1204,PtGen,"it\'s a tale of the indian matchbox industry, but it\'s a tale of the indian matchbox industry.",0.0,1.0
36404868,1205,PtGen,"so much hype, the world\'s biggest drivers in formula 1, and it is n\'t only one of the most famous partnerships in the world.",0.0,1.0
36711337,1206,PtGen,a man accused of murdering vincent barker 30 years ago has told a jury he was ``preventable\'\'and ``preventable\'\'.,0.5185185185185185,0.4814814814814815
37839562,1207,PtGen,"a # 500,000 donation donation has been made to build a new building at glasgow school campus in glasgow.",0.08771929824561403,0.9122807017543859
39263182,1208,PtGen,guiseley remain winless at the top of the national league after they were held to a draw at gateshead.,0.0,1.0
36989435,1209,PtGen,"sam allardyce has signed a new four-year deal with england women\'s super league one club, replacing him at the end of the season.",1.0,0.0
38527669,1210,PtGen,novak djokovic lost 6-3 6-3 to novak djokovic in the second round of the [UNK] chennai open in south korea.,0.9833333333333334,0.016666666666666607
40415756,1211,PtGen,a new study has suggested the world\'s food security is ``growing up\'\'in the future of the world\'s environment.,0.6666666666666666,0.33333333333333337
38921269,1212,PtGen,national league side torquay united have signed striker myles anderson on a two-year contract after he was released by the national league club.,0.6376811594202899,0.3623188405797101
39740178,1213,PtGen,a conservative mp has been accused of a ``huge honour\'\'of the football loan of northampton town football club.,0.0,1.0
37018844,1214,PtGen,novak djokovic lost to japan\'s gustavo [UNK] in the second round of the rogers cup in montreal. died.,1.0,0.0
39370900,1215,PtGen,bbc news ni (dup) vice-president [UNK] flanagan has warned of the dangers against the united states as part of the world\'s first national bailout programme.,1.0,0.0
17646549,1216,PtGen,the english baccalaureate ([UNK]) has said it is ``not one of the best bits\'\'of religious education.,0.375,0.625
37480920,1217,PtGen,"you have ever seen anything like a pen with a pen or a pineapple, you can not afford to be a dj.",1.0,0.0
33505312,1218,PtGen,"in ethiopia\'s capital, ethiopia, a small ward and a ward in the capital, ethiopia, is one of the biggest challenges in the country\'s history.",0.125,0.875
32504766,1219,PtGen,"two people have been rescued from a burning ferry off the coast of spain, the balearic islands say.",0.2777777777777778,0.7222222222222222
34461949,1220,PtGen,supermarket giant fairprice has said it is removing the haze of the haze caused by fires in indonesia and indonesia.,0.2833333333333333,0.7166666666666667
32221351,1221,PtGen,"a man has been ordered to pay more than # 20,000 after a woman was found dead at a bar in dungiven, county londonderry.",0.18055555555555555,0.8194444444444444
34793274,1222,PtGen,the world\'s largest plane is to be tracking tracking of planes at a world radiocommunication conference in malaysia.,0.2222222222222222,0.7777777777777778
35412241,1223,PtGen,"a # 1m training site has been severely damaged by flooding in leeds, the company has said. is the best part of the super league season.",0.15384615384615385,0.8461538461538461
36008563,1224,PtGen,leicester sealed a 1-0 victory in the first premier league game of the season as they beat west ham to move up to fourth place in the premier league.,1.0,0.0
16025568,1225,PtGen,glaciers of glaciers of ice fields in the french alps have been revealed in the wake of the world glacier\'s worst data inspection.,0.043478260869565216,0.9565217391304348
13569129,1226,PtGen,the government is seeking legislation to ban the use of social networking sites for the first time in a row over social media users.,0.125,0.875
33626398,1227,PtGen,the cuban president has said he is ``working on for quite some time\'\'as he plans to shut down the counter-terrorism facility in guantanamo bay.,0.0,1.0
33751212,1228,PtGen,"a haul of alcohol seized in china\'s guangxi province has been arrested in china, a court in china has ruled.",0.4833333333333334,0.5166666666666666
32584708,1229,PtGen,voters in italy have voted overwhelmingly to elect a new president in the wake of the italian election system.,1.0,0.0
35644259,1230,PtGen,a police investigation is under way after a man fell from a first-floor window on the isle of wight.,0.3684210526315789,0.631578947368421
31566848,1231,PtGen,"a woman has been arrested after a fire broke out in a restaurant in greater manchester city centre, police have said.",1.0,0.0
36476135,1232,PtGen,actress ryan nyong \'o played cgi character ryan nyong \'o played black panther in star wars in the new york panther film.,0.4090909090909091,0.5909090909090908
34958593,1233,PtGen,manchester city ended a run of three straight league wins with a comfortable victory over storm storm in the scottish league cup final.,1.0,0.0
36495608,1234,PtGen,britain\'s laura muir has become the first briton to win the british grand prix of the year award.,0.648148148148148,0.35185185185185197
37896012,1235,PtGen,wheelchair toilets in england and wales can be a big problem for disabled people in the uk-and they are looking to get a suitable area to change them.,0.10714285714285714,0.8928571428571429
34934781,1236,PtGen,alex salmond has been called for a ``full briefing\'\'against the snp\'s foreign office in the wake of the syria crisis.,0.0,1.0
35773812,1237,PtGen,"supermarket chain argos has reported a big jump in sales for the first three months of the year, boosted by a surge in sales.",0.25,0.75
36486846,1238,PtGen,rangers have confirmed the appointment of manager paul durrant to remain as manager at the end of the season.,1.0,0.0
36390416,1239,PtGen,england all-rounder jos buttler has signed a new three-year contract to remain at the club until the end of the 2019 season.,0.2424242424242425,0.7575757575757576
31774668,1240,PtGen,the northern ireland agri-food industry (afsb) has announced plans for a new ``[UNK] agri-food\'\'industry in northern ireland.,0.1372549019607843,0.8627450980392157
26668081,1241,PtGen,the owners of a cat that crashed into a house in the scottish borders have said they are ``upset\'\'by the scottish government.,0.3636363636363636,0.6363636363636365
30863268,1242,PtGen,alfreton town have signed defender joel mooney from fellow league one side oldham athletic on a two-year deal. end.,0.8070175438596491,0.19298245614035092
35146033,1243,PtGen,"the future of the uk\'s vulnerable dawlish line could be hit by 2040, according to a new report.",0.0,1.0
16679938,1244,PtGen,"``i have fond memories of playing football, but it was n\'t going on the march\'\', but he\'s going on the brink of becoming a goalkeeper.",0.28,0.72
29458868,1245,PtGen,the arctic embassy in the arctic have been given the chance to honour russian soldiers for the first time since the arctic convoys \'missions.,0.8055555555555555,0.19444444444444453
30520122,1246,PtGen,the conservatives have retained control of the green party in the wake of the 2009 vote in the european elections.,0.20000000000000004,0.7999999999999999
39933716,1247,PtGen,flights between the channel islands and the netherlands have been cancelled due to bad weather conditions in the netherlands.,1.0,0.0
38168461,1248,PtGen,a soldier has been found guilty of the manslaughter of a soldier who was attacked in a bar in cardiff.,0.5333333333333333,0.4666666666666667
37900100,1249,PtGen,the police watchdog has launched an investigation after a man was found dead at a sheltered housing complex in inverness.,0.08333333333333333,0.9166666666666666
38795565,1250,PtGen,league one side oldham athletic have signed midfielder james browning on loan from chelsea until the end of the season.,1.0,0.0
32926574,1251,PtGen,"imax, the world\'s biggest parent company, has filed for listing on its shares in listing in listing in listing in china.",0.0,1.0
37203942,1252,PtGen,a brand new restaurant in london has taken place in london to encourage dogs to eat at schools in england and wales.,0.4848484848484849,0.5151515151515151
33675471,1253,PtGen,a scheme to help students \'privacy at a university has been developed by the university of england (ou).,0.0,1.0
36054083,1254,PtGen,"contraband have been thrown over the wall of a wall in chelmsford prison, the justice secretary has said.",0.0,1.0
39419795,1255,PtGen,gloucester kept their faint hopes of qualifying for the european champions cup quarter-finals with a hard-fought win over gloucester.,0.17543859649122806,0.8245614035087719
40007645,1256,PtGen,hungary\'s president michel szijjarto has warned that hungary could refrain from making attempts to withdraw three laws for asylum seekers.,0.15,0.85
32703353,1257,PtGen,"ukraine\'s president abdul fattah al-sisi has marked the 100th anniversary of the war operation in eastern ukraine, in a dossier of intense fighting in eastern ukraine.",0.7692307692307692,0.23076923076923084
26327476,1258,PtGen,barcelona have rejected a bid from barcelona to sign neymar from barcelona for # [UNK] m (# [UNK] m).,0.42105263157894735,0.5789473684210527
37863033,1259,PtGen,the number of lesbian and bisexual lesbian and bisexual lesbian and bisexual lesbian and bisexual lesbian has been released by the national crime agency.,1.0,0.0
28328378,1260,PtGen,a fire at a waste processing plant in greater manchester has been suspended after a fire broke out at the site.,0.14285714285714285,0.8571428571428572
35548510,1261,PtGen,"at least 10 people have been killed in a fire at a building site in istanbul, police say.",0.3888888888888889,0.6111111111111112
21267591,1262,PtGen,"the leader of bahrain\'s crown prince, sheikh salman hamad, has said he is ``ready to go on a demonstration\'\'.",0.0,1.0
36418721,1263,PtGen,scotland manager chris evans says it would be ``emotional\'\'to be ``emotional\'\'to miss out on a place in the euro 2016 qualifiers.,0.19047619047619047,0.8095238095238095
33719438,1264,PtGen,"the death of a russian whistleblower who died in russia last month was ``involved in the murder\'\', an inquiry has heard.",0.3809523809523809,0.6190476190476191
35767345,1265,PtGen,sports direct boss mike ashley has been asked to attend a committee of mps \'commitment to attend the national minimum wage.,0.14285714285714285,0.8571428571428572
37278170,1266,PtGen,"a pay rise in male and female workers has a ``popular theory\'\', a study has found.",0.0625,0.9375
32715299,1267,PtGen,a russian u-boat in the bowels of the surface of the surface ship has been spotted in the sky for a few hours.,0.5072463768115942,0.49275362318840576
18194275,1268,PtGen,"the festival of the world\'s biggest film festival has opened in london, with the aim of turning points for the first time.",0.5909090909090909,0.40909090909090906
34759626,1269,PtGen,"labour leader sir nicholas houghton has intervened in a ``political dispute\'\'in the wake of the nuclear attack, jeremy corbyn has said.",0.31746031746031744,0.6825396825396826
40122729,1270,PtGen,team gb\'s olympic team team gb have been boosted by [UNK] in the last of the world championships in glasgow.,1.0,0.0
35309225,1271,PtGen,"a number of whales have died in the sea off the coast of libya, officials say, after the death of a three-year-old girl.",0.5362318840579711,0.46376811594202894
26952321,1272,PtGen,"stephen copoc, stephen [UNK], has died at the age of 88. awful his way to his family.",0.0588235294117647,0.9411764705882353
37814323,1273,PtGen,hull fc earned their first win of the season in the premier league with a narrow victory over southampton in the first leg of their league play-off semi-final.,0.4642857142857143,0.5357142857142857
30310314,1274,PtGen,"``i \'m rich, futile and uncontrollable, i \'m writing a lot of... it... it\'\'.",0.6428571428571429,0.3571428571428571
40223602,1275,PtGen,bolton wanderers defender dorian dervite has signed a new three-and-a-half-year contract with the league one club until the end of the 2018-19 season.,0.5797101449275363,0.42028985507246375
36457308,1276,PtGen,italy scored two late goals to beat italy in the first leg of their copa del rey victory over belgium.,0.6666666666666666,0.33333333333333337
36790360,1277,PtGen,world champion peter mckenzie man has become the first professional super-middleweight player to be named in the professional footballers \'association.,0.55,0.44999999999999996
40642906,1278,PtGen,featherstone head coach lee duffy has been ruled out of the rest of the super league season with a shoulder injury.,0.5873015873015873,0.4126984126984127
33203666,1279,PtGen,a letter to the welsh government is calling for the hpv vaccination programme to be rolled out in wales.,0.0,1.0
35082344,1280,PtGen,open ai weiwei has unveiled a $ [UNK] (Â # [UNK]) venture prize for the spirit of liberty.,0.5740740740740741,0.42592592592592593
40899859,1281,PtGen,the family of a woman who committed adultery in the uk have said they are ``no obligation\'\'to name the form of adultery.,0.0,1.0
38131741,1282,PtGen,tata steel has said it is planning talks with liberty house group in the wake of the sale of tata steel.,0.0,1.0
37573886,1283,PtGen,a job advertisement has been launched by the equality and human rights commission (ehrc) in england and wales.,0.3148148148148148,0.6851851851851851
40432797,1284,PtGen,"a new burial site is to be held in oxford city centre, the city council has said in a new burial centre.",0.6363636363636364,0.36363636363636365
35739348,1285,PtGen,newcastle\'s pharmaceutical firm has announced it is to sell its largest pharmaceutical company in the south east and east east.,1.0,0.0
36515816,1286,PtGen,the value of the pound has fallen to its lowest level for the first time since the end of the eu referendum result.,0.3043478260869565,0.6956521739130435
13599161,1287,PtGen,"fracking drilling has been confirmed in lancashire, the british geological survey (bgs) has said, following a major quake in april.",0.0,1.0
37834404,1288,PtGen,sale sharks captain chris charnley says he is confident his side can avoid relegation from next season\'s super league game.,0.5833333333333333,0.41666666666666674
34737471,1289,PtGen,"the father of a 16-year-old boy who went missing in the us city of ohio has been arrested, the fbi has said.",0.15151515151515152,0.8484848484848485
38197928,1290,PtGen,barcelona boss luis enrique says his side were ``unable to get the second goal\'\'after they beat real madrid in the first game of the copa del rey.,0.6419753086419754,0.3580246913580246
35051818,1291,PtGen,"a lollipop lady has been blinded in a ``world upside down\'\'after admitting causing the death of a lollipop lady, a court has heard.",0.5217391304347826,0.4782608695652174
39552691,1292,PtGen,a man armed with a knife has been arrested in connection with the death of a man in stockholm.,0.5789473684210527,0.42105263157894735
35864106,1293,PtGen,angry fans have been banned from the copa del rey after clashes between rival supporters and supporters of the club.,0.15,0.85
21405673,1294,PtGen,the mother of a murdered victim of the victim of the murder of sian thompson has said she is ``capable of walking amongst other people\'\'.,0.28,0.72
30648457,1295,PtGen,"a man has died following a crash on the [UNK] in [UNK], county antrim, after a crash.",0.215686274509804,0.784313725490196
33557471,1296,PtGen,the author of the crime novel novels has been awarded the freedom of the book awards for the year award.,0.25,0.75
35341528,1297,PtGen,"microsoft has unveiled a new version of its flagship video game minecraft, which could rise by $ [UNK] (Â # [UNK]).",0.4126984126984127,0.5873015873015873
38898611,1298,PtGen,scientists have discovered a new species of ancient species of plant places in the world\'s most remote neighbourhoods.,0.2777777777777778,0.7222222222222222
35419902,1299,PtGen,"wales coach warren gatland has ``a lot of frustration\'\'in the world cup, says head coach warren gatland.",0.4313725490196078,0.5686274509803921
35210598,1300,PtGen,wales scrum-half rhys webb says he is back up to returning to ireland in the six nations on saturday.,0.15789473684210525,0.8421052631578947
36086291,1301,PtGen,"prince william has said she is ``incredibly important\'\'to be the queen\'s 90th birthday, as he celebrates her 90th birthday.",0.10526315789473684,0.8947368421052632
12402158,1302,PtGen,"on the day of czechoslovakia, the german chancellor, nicholas winton, has died at the age of 47.",1.0,0.0
38802811,1303,PtGen,"a horse has died after falling from a balcony at cheltenham\'s festival, it has been revealed, after the death of an 11-year-old boy.",0.3768115942028986,0.6231884057971013
35013353,1304,PtGen,nottingham forest secured promotion to the national league with a [UNK] win over nottingham forest green rovers in the national league play-off round.,1.0,0.0
32843295,1305,PtGen,the snp and conservative councillors have been elected to lead the party\'s general election campaign in the wake of the westminster election.,0.0,1.0
37902151,1306,PtGen,"a decision has been made to close a well-loved and historic historic barracks in pembrokeshire, the defence secretary has said.",0.08333333333333333,0.9166666666666666
28160767,1307,PtGen,"german prosecutors have arrested a man accused of spying on foreign intelligence about the us, us media report.",0.3148148148148148,0.6851851851851851
17592709,1308,PtGen,one of the world\'s best cyclists has been named as the world\'s top sports personality of the year.,1.0,0.0
17269989,1309,PtGen,a new hospital in somerset has been replaced by the primary care trust which it says is a ``poor old tired building\'\'.,0.13636363636363635,0.8636363636363636
38591554,1310,PtGen,serco\'s chief executive has said he is ``very pleased\'\'to see the national minimum wage for the northern isles freight contract.,0.10000000000000002,0.9
38304362,1311,PtGen,a man who admitted causing the death of a cyclist by careless driving has been jailed for 12 months.,0.4035087719298245,0.5964912280701755
35794194,1312,PtGen,syria\'s education minister has called for a ``high price\'\'of a ``high price\'\'in the migrant crisis.,0.4888888888888889,0.5111111111111111
24040346,1313,PtGen,tesco has confirmed it will buy a stake in the company to buy a stake in the company\'s business.,0.05263157894736842,0.9473684210526316
30280942,1314,PtGen,a collection of items worth up to # [UNK] has been put up for sale at a museum in staffordshire.,0.15,0.85
39860898,1315,PtGen,a man has been arrested on suspicion of attempted murder after a shooting at a meat market in liverpool.,0.2631578947368421,0.736842105263158
34125832,1316,PtGen,the centenary of the christmas truce between the isle of man has been unveiled at a private derby in wiltshire.,0.5,0.5
28309684,1317,PtGen,widnes started their super league campaign with a hard-fought win over widnes in the super league. made light on the day.,0.6190476190476191,0.38095238095238093
36063085,1318,PtGen,nico rosberg beat mercedes team-mate lewis hamilton in the first practice session for the first formula 1 race of the season.,0.3809523809523809,0.6190476190476191
36570567,1319,PtGen,wales manager chris coleman has urged wales to maintain their euro 2016 qualifying squad for next month\'s world cup qualifier in france.,0.4090909090909091,0.5909090909090908
36892561,1320,PtGen,ukip leader nigel farage has said she is ``no way to run in the general election campaign\'\'.,0.6470588235294118,0.3529411764705882
39938984,1321,PtGen,gosden [UNK] won the dante stakes at newbury for the first time since returning to the oaks at newbury.,0.9298245614035088,0.07017543859649122
37002777,1322,PtGen,league two side rochdale have re-signed tranmere rovers midfielder jack dale on loan until the end of the season.,1.0,0.0
35278963,1323,PtGen,"unpaid work in the probation of orange bibs in england and wales has been called off by the government, a report has found.",0.3768115942028985,0.6231884057971016
36307661,1324,PtGen,gps in england and wales are being urged to look at ways to improve the health service in england and wales.,0.2857142857142857,0.7142857142857143
30481848,1325,PtGen,the demolition of a derelict hotel in bournemouth has been approved by councillors in a bid to build a [UNK] hotel.,0.0,1.0
40764446,1326,PtGen,"a police officer has been shot in the head of the capital of the month of kenya\'s parliament, police say.",0.5166666666666666,0.4833333333333334
32979370,1327,PtGen,a hospital trust has been told to improve the deficit while waiting for three years in a row over health and safety concerns.,0.0,1.0
39540625,1328,PtGen,aberdeen manager lee thompson says derek ``deserve enormous credit for the club\'\'after his side reached the last eight of the scottish premiership.,0.3636363636363636,0.6363636363636365
38693675,1329,PtGen,a man has been found guilty of murdering his mother and his mother to death in a ``savage accident\'\'.,0.4736842105263158,0.5263157894736842
38048733,1330,PtGen,melania trump has said he is ``excited\'\'about the decision to leave the white house in the white house.,0.16666666666666666,0.8333333333333334
35074007,1331,PtGen,"if you\'re going to church online, you might have heard of the star wars: the force awakens.",0.0,1.0
32219005,1332,PtGen,"ashya king, whose parents were treated for cancer, has been cured for his treatment for treatment for cancer.",0.5,0.5
32194983,1333,PtGen,"it has been a momentous day for the scottish parliament\'s first meeting of the scottish parliament, which voted in favour of income tax and pensions.",0.64,0.36
19311364,1334,PtGen,"the housing and housing associations are ``something they should look at low wages\'\', a think tank has suggested.",0.037037037037037035,0.962962962962963
34593064,1335,PtGen,a man has been charged with the murder of a man in a suspected sex attack on a father-of-two in cumbria.,0.5714285714285714,0.4285714285714286
37429966,1336,PtGen,a new pension scheme to restore bernard matthews\'s chicken and chicken has been given guarantees by the unite union.,0.2456140350877193,0.7543859649122807
33584822,1337,PtGen,liberal democrat leader nick farron has accused the liberal democrats of ``let me me be a liberal party\'\'.,0.7407407407407408,0.2592592592592592
37551923,1338,PtGen,the finance minister has backed a motion calling for the finance secretary to rethink the council tax base planned.,0.07017543859649122,0.9298245614035088
38518021,1339,PtGen,great britain\'s laura muir and greg mccolgan have paid tribute to athletics at the world athletics championships in glasgow.,0.7368421052631579,0.26315789473684215
38713957,1340,PtGen,the family of a [UNK] say they have found a unique way to swim in the sea off the coast of australia.,1.0,0.0
34696683,1341,PtGen,"lights have been stolen from a church in lincolnshire, the church has said. said it was a ``fantastic\'\'service.",0.0,1.0
31873298,1342,PtGen,the story of game of game of thrones has gone on display at the top of the uk box office.,1.0,0.0
32280676,1343,PtGen,nigeria\'s political leaders have won the presidential election for the first time since the end of the year.,0.7777777777777778,0.2222222222222222
34802406,1344,PtGen,"young people who lived in extreme poverty are more likely to be placed on statutory supervision, a study suggests.",0.0,1.0
36081635,1345,PtGen,the supreme court has rejected a ban on the uk supreme court over a ban on the uk supreme court.,1.0,0.0
35428466,1346,PtGen,william mcilvanney has been honoured with a new # [UNK] m facility in ayrshire to honour mark mcilvanney\'s novel.,0.21052631578947367,0.7894736842105263
38946148,1347,PtGen,chelsea manager mauricio pochettino says chelsea will be ``very difficult\'\'to fight for a place in the premier league next season.,0.21666666666666667,0.7833333333333333
39519574,1348,PtGen,rory johnson says he has a ``freak accident happen\'\'in the first round of the us open in mexico.,0.35185185185185186,0.6481481481481481
18644660,1349,PtGen,"ben parkinson\'s disease is ``absolutely bouncing and buoyed\'\'and ``bouncing\'\'and ``bouncing and buoyed\'\'by the brain, according to a charity.",0.2777777777777778,0.7222222222222222
36968311,1350,PtGen,the chilcot campaign group has said it is ``startling and humbling\'\'by the chilcot report to fund the chilcot report.,0.14035087719298245,0.8596491228070176
36738377,1351,PtGen,"patron of john simpson, the patron of the oldest art awards, has died at the age of 83.",1.0,0.0
36213484,1352,PtGen,"two shots have been fired at a police station in ascension square in ascension square, police have said.",0.4074074074074074,0.5925925925925926
34774405,1353,PtGen,the world anti-doping agency (wada) says it is concerned about the future of the world anti-doping agency (wada).,0.0,1.0
38618826,1354,PtGen,britain\'s laura noppert and lauren noppert have been ruled out of the women\'s doubles in rio on saturday.,1.0,0.0
21980945,1355,PtGen,"manchester united manager sir alex ferguson says his side are ``not concerned with the club\'\', says boss mark ferguson.",0.3157894736842105,0.6842105263157895
31084967,1356,PtGen,london underground (tfl) has said it will save more than 250 tube stations as part of a drive to save money.,0.6349206349206349,0.3650793650793651
35307918,1357,PtGen,a man who was convicted of murdering his former girlfriend has been struck by a judge in the us.,0.3157894736842105,0.6842105263157895
39141044,1358,PtGen,england fly-half mako vunipola has been ruled out of the rest of the season after suffering a knee injury.,0.5263157894736842,0.4736842105263158
40866012,1359,PtGen,a man has appeared in court charged with the murder of a man outside a university in glasgow city centre.,0.3499999999999999,0.6500000000000001
38728777,1360,PtGen,a millionaire accused of murdering his wife has told a murder trial she had been ``unlawfully\'\'killed.,1.0,0.0
